Iteration	CPUTime	PhysTime	Travels
1	8	0	0.00897179511
2	9	0	0.0179435902
3	11	0	0.0269153853
4	12	0	0.0358871804
5	14	0	0.0448589755
6	15	0	0.0538307706
7	16	0	0.0628025657
8	18	0	0.0717743608
9	19	0	0.080746156
10	21	0	0.0897179511
11	22	0	0.0986897462
12	23	0	0.107661541
13	25	0	0.116633336
14	26	0	0.125605131
15	28	0	0.134576927
16	29	0	0.143548722
17	30	0	0.152520517
18	32	0	0.161492312
19	33	0	0.170464107
20	34	0	0.179435902
21	36	0	0.188407697
22	37	0	0.197379492
23	38	0	0.206351287
24	40	0	0.215323083
25	41	0	0.224294878
26	43	0	0.233266673
27	44	0	0.242238468
28	46	0	0.251210263
29	47	0	0.260182058
30	49	0	0.269153853
31	50	0	0.278125648
32	51	0	0.287097443
33	53	0	0.296069238
34	54	0	0.305041034
35	56	0	0.314012829
36	57	0	0.322984624
37	59	0	0.331956419
38	61	0	0.340928214
39	62	0	0.349900009
40	64	0	0.358871804
41	65	0	0.367843599
42	67	0	0.376815394
43	68	0	0.38578719
44	70	0	0.394758985
45	71	0	0.40373078
46	73	0	0.412702575
47	74	0	0.42167437
48	76	0	0.430646165
49	78	0	0.43961796
50	79	0	0.448589755
51	81	0	0.45756155
52	83	0	0.466533345
53	84	0	0.475505141
54	86	0	0.484476936
55	87	0	0.493448731
56	89	0	0.502420526
57	90	0	0.511392321
58	92	0	0.520364116
59	94	0	0.529335911
60	95	0	0.538307706
61	97	0	0.547279501
62	98	0	0.556251297
63	100	0	0.565223092
64	101	0	0.574194887
65	103	0	0.583166682
66	104	0	0.592138477
67	106	0	0.601110272
68	107	0	0.610082067
69	109	0	0.619053862
70	110	0	0.628025657
71	112	0	0.636997452
72	113	0	0.645969248
73	115	0	0.654941043
74	116	0	0.663912838
75	118	0	0.672884633
76	119	0	0.681856428
77	121	0	0.690828223
78	122	0	0.699800018
79	124	0	0.708771813
80	125	0	0.717743608
81	127	0	0.726715404
82	128	0	0.735687199
83	130	0	0.744658994
84	131	0	0.753630789
85	133	0	0.762602584
86	134	0	0.771574379
87	136	0	0.780546174
88	137	0	0.789517969
89	139	0	0.798489764
90	140	0	0.80746156
91	142	0	0.816433355
92	143	0	0.82540515
93	145	0	0.834376945
94	146	0	0.84334874
95	148	0	0.852320535
96	149	0	0.86129233
97	151	0	0.870264125
98	152	0	0.87923592
99	154	0	0.888207715
100	155	0	0.897179511
101	161	0	0.906151306
102	163	0	0.915123101
103	164	0	0.924094896
104	166	0	0.933066691
105	167	0	0.942038486
106	169	0	0.951010281
107	170	0	0.959982076
108	172	0	0.968953871
109	173	0	0.977925667
110	175	0	0.986897462
111	176	0	0.995869257
112	178	0	1.00484105
113	179	0	1.01381285
114	181	0	1.02278464
115	182	0	1.03175644
116	184	0	1.04072823
117	185	0	1.04970003
118	187	0	1.05867182
119	189	0	1.06764362
120	190	0	1.07661541
121	192	0	1.08558721
122	193	0	1.094559
123	195	0	1.1035308
124	196	0	1.11250259
125	198	0	1.12147439
