Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.994871083120790090e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997794124711348e+00,-9.084026838689456679e-03,9.989895822898748889e+00,0.000000000000000000e+00
2.000000000000000042e-03,9.999986825640778676e+00,-1.675261158463616298e-02,9.985073281351088070e+00,0.000000000000000000e+00
3.000000000000000062e-03,9.999968510064698890e+00,-2.300542657918307199e-02,9.980402374698998713e+00,0.000000000000000000e+00
4.000000000000000083e-03,9.999944263177720671e+00,-2.784242119624840209e-02,9.975882045318847702e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.999915500811717095e+00,-3.126354480770043159e-02,9.971511043002976749e+00,0.000000000000000000e+00
6.000000000000000125e-03,9.999883638849190959e+00,-3.326874678382712308e-02,9.967288215986533473e+00,0.000000000000000000e+00
7.000000000000000146e-03,9.999850093223274783e+00,-3.385797649333271292e-02,9.963212234053077765e+00,0.000000000000000000e+00
8.000000000000000167e-03,9.999816279917732587e+00,-3.303118330296749006e-02,9.959281761284767498e+00,0.000000000000000000e+00
9.000000000000001055e-03,9.999783614966961665e+00,-3.078831657691147999e-02,9.955495271197150942e+00,0.000000000000000000e+00
1.000000000000000194e-02,9.999753514455997916e+00,-2.712932567604967732e-02,9.951851294916536972e+00,0.000000000000000000e+00
1.100000000000000283e-02,9.999727394520515844e+00,-2.205415995730057241e-02,9.948348158718644640e+00,0.000000000000000000e+00
1.200000000000000372e-02,9.999706671346833886e+00,-1.556276877318807372e-02,9.944984169059379653e+00,0.000000000000000000e+00
1.300000000000000461e-02,9.999692761171919742e+00,-7.655101471882792483e-03,9.941757420508583465e+00,0.000000000000000000e+00
1.400000000000000550e-02,9.999687080283393925e+00,1.668892602015706328e-03,9.938666009626869524e+00,0.000000000000000000e+00
1.500000000000000638e-02,9.999691045019531543e+00,1.240926410562832351e-02,9.935707820118627964e+00,0.000000000000000000e+00
1.600000000000000727e-02,9.999706071769265847e+00,2.456606369450785310e-02,9.932880692763658814e+00,0.000000000000000000e+00
