Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.993546029174552814e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997794124711348e+00,-9.084026838219320596e-03,9.987143277659978224e+00,0.000000000000000000e+00
2.000000000000000042e-03,9.999986825640780452e+00,-1.675261158227776825e-02,9.980791542239483505e+00,0.000000000000000000e+00
3.000000000000000062e-03,9.999968510064704219e+00,-2.300542657558591816e-02,9.974490595354424727e+00,0.000000000000000000e+00
4.000000000000000083e-03,9.999944263177729553e+00,-2.784242119433369411e-02,9.968240237841369478e+00,0.000000000000000000e+00
5.000000000000000104e-03,9.999915500811727753e+00,-3.126354481265430918e-02,9.962040476267613798e+00,0.000000000000000000e+00
6.000000000000000125e-03,9.999883638849194512e+00,-3.326874680293765568e-02,9.955891544302883034e+00,0.000000000000000000e+00
7.000000000000000146e-03,9.999850093223255243e+00,-3.385797653574607741e-02,9.949793276738864378e+00,0.000000000000000000e+00
8.000000000000000167e-03,9.999816279917665085e+00,-3.303118337944929706e-02,9.943745496587229837e+00,0.000000000000000000e+00
9.000000000000001055e-03,9.999783614966808898e+00,-3.078831669969762583e-02,9.937748045122654972e+00,0.000000000000000000e+00
1.000000000000000194e-02,9.999753514455711922e+00,-2.712932585885500375e-02,9.931801062555875248e+00,0.000000000000000000e+00
1.100000000000000283e-02,9.999727394520032675e+00,-2.205416021552070865e-02,9.925904611748935125e+00,0.000000000000000000e+00
1.200000000000000372e-02,9.999706671346075382e+00,-1.556276912427272813e-02,9.920058464686295707e+00,0.000000000000000000e+00
1.300000000000000461e-02,9.999692761170788202e+00,-7.655101935772540278e-03,9.914262368938361547e+00,0.000000000000000000e+00
1.400000000000000550e-02,9.999687080281770335e+00,1.668892002619026468e-03,9.908516110679261857e+00,0.000000000000000000e+00
1.500000000000000638e-02,9.999691045017275570e+00,1.240926334555783953e-02,9.902819806976490113e+00,0.000000000000000000e+00
1.600000000000000727e-02,9.999706071766210513e+00,2.456606274760975497e-02,9.897173195408679902e+00,0.000000000000000000e+00
1.700000000000000816e-02,9.999733576968136362e+00,3.813934086018590242e-02,9.891575865180907812e+00,0.000000000000000000e+00
1.800000000000000905e-02,9.999774977113263574e+00,5.312914832737511417e-02,9.886027357984783492e+00,0.000000000000000000e+00
1.900000000000000994e-02,9.999831688742442992e+00,6.953553578052673600e-02,9.880527322281425384e+00,0.000000000000000000e+00
2.000000000000001082e-02,9.999905128447153402e+00,8.735855383144333630e-02,9.875075562660365236e+00,0.000000000000000000e+00
2.100000000000001171e-02,9.999996712869478444e+00,1.065982530640484510e-01,9.869671432238021680e+00,0.000000000000000000e+00
2.200000000000001260e-02,1.000010785870207641e+01,1.272546840244035415e-01,9.864314196250585809e+00,0.000000000000000000e+00
2.300000000000001349e-02,1.000023998268814118e+01,1.493278972089560619e-01,9.859003059043724093e+00,0.000000000000000000e+00
2.400000000000001438e-02,1.000039450162134891e+01,1.728179430509143855e-01,9.853737334088950917e+00,0.000000000000000000e+00
2.500000000000001527e-02,1.000057283234578698e+01,1.977248719046593162e-01,9.848516309688164938e+00,0.000000000000000000e+00
2.600000000000001615e-02,1.000077639175587940e+01,2.240487340281176187e-01,9.843338886108133678e+00,0.000000000000000000e+00
2.700000000000001704e-02,1.000100659679627668e+01,2.517895795630432088e-01,9.838203856093814537e+00,0.000000000000000000e+00
2.800000000000001793e-02,1.000126486446174390e+01,2.809474585131733204e-01,9.833109921923774976e+00,0.000000000000000000e+00
2.900000000000001882e-02,1.000155261179700794e+01,3.115224207202511586e-01,9.828055720836516684e+00,0.000000000000000000e+00
3.000000000000001971e-02,1.000187125589659765e+01,3.435145158379344643e-01,9.823040027547296660e+00,0.000000000000000000e+00
3.100000000000002059e-02,1.000222221390464306e+01,3.769237933036391208e-01,9.818061157607797185e+00,0.000000000000000000e+00
3.200000000000002148e-02,1.000260690301465694e+01,4.117503023083989300e-01,9.813117277098307056e+00,0.000000000000000000e+00
3.300000000000002237e-02,1.000302674046927720e+01,4.479940917648580490e-01,9.808206413228193199e+00,0.000000000000000000e+00
3.400000000000002326e-02,1.000348314355998447e+01,4.856552102735476328e-01,9.803326471997966252e+00,0.000000000000000000e+00
3.500000000000002415e-02,1.000397752962677700e+01,5.247337060876382520e-01,9.798475193707950837e+00,0.000000000000000000e+00
3.600000000000002504e-02,1.000451131605782074e+01,5.652296270763965680e-01,9.793650174911570971e+00,0.000000000000000000e+00
3.700000000000002592e-02,1.000508592028905319e+01,6.071430206876156088e-01,9.788849009463167050e+00,0.000000000000000000e+00
3.800000000000002681e-02,1.000570275980375534e+01,6.504739339093258410e-01,9.784068922444483007e+00,0.000000000000000000e+00
3.900000000000002770e-02,1.000636325213207911e+01,6.952224132311328741e-01,9.779306953861313545e+00,0.000000000000000000e+00
4.000000000000002859e-02,1.000706881485054645e+01,7.413885046055606054e-01,9.774559964481058572e+00,0.000000000000000000e+00
4.100000000000002948e-02,1.000782086558149686e+01,7.889722534098129181e-01,9.769824630599133641e+00,0.000000000000000000e+00
4.200000000000003036e-02,1.000862082199251013e+01,8.379737044083926945e-01,9.765097438915237404e+00,0.000000000000000000e+00
4.300000000000003125e-02,1.000947010179577923e+01,8.883929017170388853e-01,9.760374681531722274e+00,0.000000000000000000e+00
4.400000000000003214e-02,1.001037012274745841e+01,9.402298887684583661e-01,9.755652469633176338e+00,0.000000000000000000e+00
4.500000000000003303e-02,1.001132228623931475e+01,9.928283714719853270e-01,9.750927574025611833e+00,0.000000000000000000e+00
4.600000000000003392e-02,1.001232707209605799e+01,1.045532027870212710e+00,9.746197057711055933e+00,0.000000000000000000e+00
4.700000000000003481e-02,1.001338458549156485e+01,1.098340858790001873e+00,9.741457970274371547e+00,0.000000000000000000e+00
4.800000000000003569e-02,1.001449493160048299e+01,1.151254864818503920e+00,9.736707348318708100e+00,0.000000000000000000e+00
4.900000000000003658e-02,1.001565821559800007e+01,1.204274046321156977e+00,9.731942299127521068e+00,0.000000000000000000e+00
5.000000000000003747e-02,1.001687454265962174e+01,1.257398403460032066e+00,9.727282107007509282e+00,0.000000000000000000e+00
5.100000000000003836e-02,1.001814401796061915e+01,1.310627921583822353e+00,9.722839932412673747e+00,0.000000000000000000e+00
5.200000000000003925e-02,1.001946674665481041e+01,1.363962580445392092e+00,9.718603941063959084e+00,0.000000000000000000e+00
