Time (s),Altitude (m),Velocity (m/s),Angular Velocity (rad/s),Fin Cant Angle (deg)
0.000000000000000000e+00,1.000000000000000000e+01,0.000000000000000000e+00,9.924308509285589608e+00,0.000000000000000000e+00
1.000000000000000021e-03,9.999997841339329341e+00,-1.580010537111210291e-03,9.849928686894617869e+00,0.000000000000000000e+00
2.000000000000000042e-03,1.000000231460885303e+01,1.326400720780003539e-02,9.776839038720817499e+00,0.000000000000000000e+00
3.000000000000000062e-03,1.000002984441577070e+01,4.453321101227484397e-02,9.705017682412965030e+00,0.000000000000000000e+00
4.000000000000000083e-03,1.000009685638636370e+01,9.222848125172385114e-02,9.634441728804993943e+00,0.000000000000000000e+00
5.000000000000000104e-03,1.000021977702706799e+01,1.563506978417119053e-01,9.565086657401854708e+00,0.000000000000000000e+00
6.000000000000000125e-03,1.000041503372391993e+01,2.369007400015356313e-01,9.496925462335653378e+00,0.000000000000000000e+00
7.000000000000000146e-03,1.000069792522783274e+01,3.304909612967896759e-01,9.429929842624154901e+00,0.000000000000000000e+00
8.000000000000000167e-03,1.000107923324718762e+01,4.337339845389414084e-01,9.364070364357335308e+00,0.000000000000000000e+00
9.000000000000001055e-03,1.000156861122456853e+01,5.466310906568252470e-01,9.299315571928875812e+00,0.000000000000000000e+00
1.000000000000000194e-02,1.000217571388234994e+01,6.691835581882480399e-01,9.235631746105608997e+00,0.000000000000000000e+00
1.100000000000000283e-02,1.000291019721993280e+01,8.013926625133183101e-01,9.172983395608028445e+00,0.000000000000000000e+00
1.200000000000000372e-02,1.000378037343163840e+01,9.392243971765779076e-01,9.111336911798531446e+00,0.000000000000000000e+00
1.300000000000000461e-02,1.000478917532883472e+01,1.078644075355506438e+00,9.050659386457123645e+00,0.000000000000000000e+00
1.400000000000000550e-02,1.000593819098010151e+01,1.219651946651809205e+00,8.990917668526185125e+00,0.000000000000000000e+00
1.500000000000000638e-02,1.000722900870201748e+01,1.362248257443169130e+00,8.932078348298809090e+00,0.000000000000000000e+00
1.600000000000000727e-02,1.000866321705587580e+01,1.506433250750139230e+00,8.874107744619060156e+00,0.000000000000000000e+00
1.700000000000000816e-02,1.001024240484425398e+01,1.652207166111470116e+00,8.816971895074386723e+00,0.000000000000000000e+00
1.800000000000000905e-02,1.001196816110748244e+01,1.799570239469979738e+00,8.760636550148600321e+00,0.000000000000000000e+00
1.900000000000000994e-02,1.001384207511999413e+01,1.948522703071013495e+00,8.705067170883211247e+00,0.000000000000000000e+00
2.000000000000001082e-02,1.001586573638657995e+01,2.099064785375839293e+00,8.650228931201599636e+00,0.000000000000000000e+00
2.100000000000001171e-02,1.001804073463857137e+01,2.251196710992088512e+00,8.596086724785484634e+00,0.000000000000000000e+00
2.200000000000001260e-02,1.002036865982995906e+01,2.404918700623716266e+00,8.542605756326983268e+00,0.000000000000000000e+00
2.300000000000001349e-02,1.002285079219639563e+01,2.559301146901344026e+00,8.489753621269896300e+00,0.000000000000000000e+00
2.400000000000001438e-02,1.002548717233678488e+01,2.713414232152551175e+00,8.437498904531560484e+00,0.000000000000000000e+00
2.500000000000001527e-02,1.002827753084060625e+01,2.867257857033881585e+00,8.385810616075731971e+00,0.000000000000000000e+00
2.600000000000001615e-02,1.003122159819695902e+01,3.020831920157266204e+00,8.334658208668694002e+00,0.000000000000000000e+00
2.700000000000001704e-02,1.003431910479261369e+01,3.174136318285694980e+00,8.284011597471705457e+00,0.000000000000000000e+00
2.800000000000001793e-02,1.003756978091026042e+01,3.327170946538458018e+00,8.233841181036865464e+00,0.000000000000000000e+00
2.900000000000001882e-02,1.004097335672697966e+01,3.479935698605427064e+00,8.184117863503155732e+00,0.000000000000000000e+00
3.000000000000001971e-02,1.004452956231291871e+01,3.632430466969660099e+00,8.134813077658998637e+00,0.000000000000000000e+00
3.100000000000002059e-02,1.004823812763019930e+01,3.784655143137567901e+00,8.085898808887636235e+00,0.000000000000000000e+00
3.200000000000002148e-02,1.005209878253205957e+01,3.936609617875749034e+00,8.037347619099428186e+00,0.000000000000000000e+00
3.300000000000002237e-02,1.005611125676223594e+01,4.088293781453582909e+00,7.989132671931717944e+00,0.000000000000000000e+00
3.400000000000002326e-02,1.006027527995458826e+01,4.239707523890495544e+00,7.941227756286015627e+00,0.000000000000000000e+00
3.500000000000002415e-02,1.006459058163297549e+01,4.390850735206768718e+00,7.893607311106325852e+00,0.000000000000000000e+00
3.600000000000002504e-02,1.006905689121138181e+01,4.541723305676716116e+00,7.846246448268622053e+00,0.000000000000000000e+00
3.700000000000002592e-02,1.007367393799429856e+01,4.692325126082982578e+00,7.799120975460120953e+00,0.000000000000000000e+00
3.800000000000002681e-02,1.007844145117736190e+01,4.842656087970674150e+00,7.752207417251258725e+00,0.000000000000000000e+00
3.900000000000002770e-02,1.008335915984823750e+01,4.992716083900033297e+00,7.705483035767415778e+00,0.000000000000000000e+00
4.000000000000002859e-02,1.008842679298776446e+01,5.142505007696339447e+00,7.658925848323496766e+00,0.000000000000000000e+00
4.100000000000002948e-02,1.009364407947134268e+01,5.292022754695735465e+00,7.612514645607690866e+00,0.000000000000000000e+00
4.200000000000003036e-02,1.009901074807056176e+01,5.441269221985725046e+00,7.566229005346265524e+00,0.000000000000000000e+00
4.300000000000003125e-02,1.010452652745507329e+01,5.590244308639093163e+00,7.520049305824576535e+00,0.000000000000000000e+00
4.400000000000003214e-02,1.011019114619469050e+01,5.738947915940091349e+00,7.473957238250289237e+00,0.000000000000000000e+00
4.500000000000003303e-02,1.011600433314293035e+01,5.887380900976419085e+00,7.427935938533510196e+00,0.000000000000000000e+00
4.600000000000003392e-02,1.012196581744144197e+01,6.035542410659975765e+00,7.381967819153273602e+00,0.000000000000000000e+00
4.700000000000003481e-02,1.012807539479726415e+01,6.183634422253405205e+00,7.336034982403582205e+00,0.000000000000000000e+00
4.800000000000003569e-02,1.013433313052465579e+01,6.331859150083409382e+00,7.290120043887133860e+00,0.000000000000000000e+00
4.900000000000003658e-02,1.014073915732919673e+01,6.480216573330747742e+00,7.244206423051653410e+00,0.000000000000000000e+00
5.000000000000003747e-02,1.014729360789717028e+01,6.628706674263417753e+00,7.198104875318970919e+00,0.000000000000000000e+00
5.100000000000003836e-02,1.015399661494545924e+01,6.777329578540530974e+00,7.151640405339225737e+00,0.000000000000000000e+00
5.200000000000003925e-02,1.016084831136491218e+01,6.926085414804879825e+00,7.104818674897803277e+00,0.000000000000000000e+00
5.300000000000004013e-02,1.016784883008221918e+01,7.074974172528172289e+00,7.057645681007338467e+00,0.000000000000000000e+00
